,Bearing 1,Bearing 2,Bearing 3,Bearing 4
2004.02.16.04.42.39,0.0017985741491283753,0.0015344499243127104,0.0013389813955759556,0.0032706675130621614
2004.02.16.04.52.39,0.002241564529518043,0.001092387323599785,0.0018699643537282095,0.003101274476292788
2004.02.16.05.02.39,0.0023441085990526882,0.0013349284633038722,0.0013772156843595877,0.003385907515015382
2004.02.16.05.12.39,0.0018933053371746665,0.0014413789735826946,0.0018452561160212902,0.002813613945993457
2004.02.16.05.22.39,0.0020528834415742955,0.0016295229259241175,0.0010390155769324674,0.003230089359832023
2004.02.16.05.32.39,0.0028167879290981004,0.002310464378143464,0.0020129889154743884,0.0028341227599003862
2004.02.16.05.42.39,0.0019571756433419602,0.0015979784169148886,0.002153620782264759,0.002917525269788564
2004.02.16.05.52.39,0.0017663948434982176,0.000984081253967479,0.0008007715220469751,0.0029348112700815472
2004.02.16.06.02.39,0.002461252990868694,0.0011728111724205283,0.0013921089896967625,0.002938864202353631
2004.02.16.06.12.39,0.002357488158601494,0.0021128961375067147,0.001701303774598369,0.0030969773914741937
2004.02.16.06.22.39,0.002435909956540847,0.0009491186093070953,0.0016681478587821674,0.0031758386639972654
2004.02.16.06.32.39,0.0023745788368572684,0.0021267640021485424,0.001722007910542507,0.0032956199033155917
2004.02.16.06.42.39,0.0016052053322916156,0.0004392792616826995,0.0019581522535280045,0.00305342057717662
2004.02.16.06.52.39,0.0019207969139118121,0.002026368475023194,0.0020308120513696957,0.0029193808291420476
2004.02.16.07.02.39,0.002098344645734655,0.001860393573904976,0.0017903217930563017,0.0030396503735533958
2004.02.16.07.12.39,0.001503491381415108,0.0017455442160261732,0.0019795400166023732,0.0032076273255530053
2004.02.16.07.22.39,0.002049562966941745,0.0009248498461838956,0.0017073587577518434,0.003165926070608917
2004.02.16.07.32.39,0.002043117339713853,0.0014631573807314812,0.001481029347136091,0.0029732408809023878
2004.02.16.07.42.39,0.002214365935836711,0.001977342643683774,0.001944626202451292,0.0029355437277210805
2004.02.16.07.52.39,0.0022115825968064846,0.001769422335074955,0.0022627081400459002,0.002852629522925924
2004.02.16.08.02.39,0.0017866595048586357,0.0012067483763855658,0.0021533766297182483,0.0028137116070120613
2004.02.16.08.12.39,0.001826163386884125,0.0014472874652082621,0.0014986083304848869,0.0028814883539235317
2004.02.16.08.22.39,0.002275892377557498,0.002066604814688217,0.0018366619463841007,0.0029410127447629273
2004.02.16.08.32.39,0.002171102104594951,0.0014303432784803947,0.001646564773670589,0.002889447726939792
2004.02.16.08.42.39,0.0015357195175545685,0.001358122955222423,0.0015562771619707996,0.0027991112847307
2004.02.16.08.52.39,0.0017721568435958787,0.002263001123101714,0.0010513696957859273,0.00281610430196787
2004.02.16.09.02.39,0.00203554861077201,0.0019940915083744323,0.0028084867425167245,0.0031055715611113827
2004.02.16.09.12.39,0.002042873187167342,0.0010778358318277257,0.002423262854631574,0.0030001464915279065
2004.02.16.09.22.39,0.0019637677620977585,0.001233751648029689,0.001260999072220323,0.002759119097612188
2004.02.16.09.32.39,0.0019554177450070804,0.001516919771473216,0.001256799648420333,0.002500366228819767
2004.02.16.09.42.39,0.0016490551296450026,0.0015119878900336926,0.002295229259241174,0.0034247277699106403
2004.02.16.09.52.39,0.0022214951901948343,0.0021001025440695346,0.002509253381512769,0.003105229747546267
2004.02.16.10.02.39,0.00206733727232775,0.0013819522437619022,0.0007918355388446702,0.0032561160212901024
2004.02.16.10.12.39,0.001880462913228185,0.0016353337565310807,0.0017330924361541092,0.002522535280042971
2004.02.16.10.22.39,0.0017761609453586602,0.0008751892182235463,0.0009850090336442209,0.002769178182528444
2004.02.16.10.32.39,0.0020900922896625812,0.0008632257434445042,0.0010545436788905707,0.00303003076322086
2004.02.16.10.42.39,0.001909224083207188,0.0016413887396845548,0.0022889301235411883,0.0026872894184286344
2004.02.16.10.52.39,0.0018191317935446069,0.0011775965623321452,0.002037355339616192,0.0031622149519019483
2004.02.16.11.02.39,0.0022738903266761074,0.0013610527857805558,0.0010214365935836713,0.002809414522193467
2004.02.16.11.12.39,0.0024463108550222177,0.001002539186483715,0.0023042629034620826,0.003161384833243811
2004.02.16.11.22.39,0.0018485765906538405,0.0019949704575418724,0.001799892572879535,0.0027877337760632845
2004.02.16.11.32.39,0.0020874066116509595,0.0016250305190683141,0.001904926998388593,0.002665706333317057
2004.02.16.11.42.39,0.0021621172908833437,0.0016262024512915668,0.0019600566433907902,0.0029257776258606377
2004.02.16.11.52.39,0.00168035548610772,0.001941696371893159,0.0009974608135162853,0.0028683529469212365
2004.02.16.12.02.39,0.002057717661995215,0.0016668294350310072,0.0017409541481517654,0.0029747546266907566
2004.02.16.12.12.39,0.0018777772352165632,0.001814737047707408,0.0019338834904048048,0.0028664485570584503
2004.02.16.12.22.39,0.002061721763757996,0.0020863811709556134,0.00197372918599541,0.0028905708286537427
2004.02.16.12.32.39,0.0017248400800820352,0.0009044875238048732,0.001617510620635773,0.002719712876605303
2004.02.16.12.42.39,0.0028978954050490747,0.0012693490893110014,0.0018824161336002737,0.0032247668343180816
2004.02.16.12.52.39,0.002143171053274086,0.0012006445627227892,0.0010510278822208113,0.0022917622930807174
2004.02.16.13.02.39,0.0019489232872698862,0.0010839884759998044,0.002371453684261927,0.0028890570828653743
2004.02.16.13.12.39,0.0020206064749255332,0.0014227257190292497,0.0014946042287221053,0.0025861126031544506
2004.02.16.13.22.39,0.0015600371111870698,0.0014619854485082278,0.0023236974461643633,0.0027108257239123004
2004.02.16.13.32.39,0.002193222325308853,0.0012601201230528834,0.0016603349772938132,0.0031280335953904
2004.02.16.13.42.39,0.0018149323697446164,0.0013453293617852432,0.001825186776698081,0.002698520435568143
2004.02.16.13.52.39,0.0019552224229698718,0.0011313540700229503,0.00153532887348015,0.0029193808291420485
2004.02.16.14.02.39,0.0017047707407588264,0.00157991112847307,0.002178817325064701,0.002480736364080277
2004.02.16.14.12.39,0.0022951315982225697,0.0017755749792470333,0.002098881781336979,0.0026271302309683092
2004.02.16.14.22.39,0.0017528199619122027,0.0016787440793007474,0.0022000097661018605,0.0031198300698276286
2004.02.16.14.32.39,0.0016631183163240391,0.0014043654475316175,0.0009647443722838029,0.002938082914204795
2004.02.16.14.42.39,0.0017584843009912593,0.0016335270276868988,0.001621075247814835,0.002945749304165242
2004.02.16.14.52.39,0.0018068753357097516,0.0015867473997753798,0.001547145856731286,0.0029457004736559403
2004.02.16.15.02.39,0.002076712730113775,0.0014535377703989451,0.0001815030030763222,0.002684945553982128
2004.02.16.15.12.39,0.002158699155232189,0.0019505835245861617,0.001620733434249719,0.0032193466477855367
2004.02.16.15.22.39,0.0023246740563504075,0.00183597831925387,0.0015142340934615947,0.0027690805215098394
2004.02.16.15.32.39,0.0014670638214756581,0.001869036574051467,0.002108403730650911,0.002916158015528102
2004.02.16.15.42.39,0.0020101079154255575,0.0017831437081888765,0.0013048488695737096,0.003131207578495044
2004.02.16.15.52.39,0.0023008935983202306,0.0006578446213194002,0.0011776453928414473,0.003260754919673812
2004.02.16.16.02.39,0.0017889545387958397,0.001319449191855071,0.0007697153181307681,0.0031390692904926997
2004.02.16.16.12.39,0.0023309243615410907,0.0021782801894623767,0.001976073050441916,0.003284974852287709
2004.02.16.16.22.39,0.0018220616241027394,0.0013499194296596516,0.0017510132330680207,0.0026701010791542554
2004.02.16.16.32.39,0.0021725670198740176,0.001655158943307779,0.002326676107231799,0.0031009814932369743
2004.02.16.16.42.39,0.0017297231310122564,0.0013485521753991894,0.0012759412080668002,0.0027509644025587184
2004.02.16.16.52.39,0.001954685287367547,0.0011396064260950243,0.0016991064016797699,0.002764002148542409
2004.02.16.17.02.39,0.0018813906929049267,0.0010646515943161289,0.0013672542604619372,0.0032812637335807413
2004.02.16.17.12.39,0.0015927535524195519,0.0013245763953318036,0.0009485814737047707,0.0028145417256701987
2004.02.16.17.22.39,0.002322623174959715,0.0015259534156941254,0.0012123638849553201,0.0031465403584159386
2004.02.16.17.32.39,0.0019415010498559499,0.0006594560281263734,0.00090463401533278,0.0033066555984178916
2004.02.16.17.42.39,0.0017610234874749747,0.001625518824161336,0.0019911128473069973,0.002618584891840422
2004.02.16.17.52.39,0.002438742126080375,0.0012456662922994287,0.0006930514185262951,0.0029756824063674986
2004.02.16.18.02.39,0.00173841496166805,0.0017284047072610967,0.0016584305874310266,0.0029222129986815767
2004.02.16.18.12.39,0.0016473948923287267,0.0003041164119341765,0.0004783924996337711,0.002970799355437277
2004.02.16.18.22.39,0.001444308804140827,0.0010191903901557691,0.0014263880072269153,0.0029833487963279457
2004.02.16.18.32.39,0.0017923726744469945,0.0016555495873821966,0.001992235949020948,0.003524586161433664
2004.02.16.18.42.39,0.001848674251672445,0.00160662141706138,0.001987108745544216,0.002653401044972899
2004.02.16.18.52.39,0.0020717808486742516,0.002184432833634455,0.0017107280628936956,0.0032299428683041165
2004.02.16.19.02.39,0.0023168123443527513,0.0016415352312124617,0.0014829825675081794,0.0030283216953952826
2004.02.16.19.12.39,0.002295033937203965,0.0008193271155818155,0.0017438839787098977,0.003214024122271596
2004.02.16.19.22.39,0.001643439621075248,0.0019157673714536845,0.0012920552761365302,0.0027639533180331068
2004.02.16.19.32.39,0.0021157771375555443,0.0016469554177450075,0.0021620684603740415,0.0035392841447336293
2004.02.16.19.42.39,0.0019185995409932127,0.0006822598759705066,0.0014144245324478734,0.003497289906733727
2004.02.16.19.52.39,0.002178914986083305,0.0012508911567947652,0.001713560232433224,0.0027898334879632794
2004.02.16.20.02.39,0.0020644074417696177,0.001675911909761219,0.0016171199765613554,0.0026895356218565357
2004.02.16.20.12.39,0.0021029835441183655,0.0015350847209336393,0.0024775135504663316,0.002970750524927975
2004.02.16.20.22.39,0.0018213779969725086,0.0015144782460081061,0.002198740172860003,0.003053371746667318
2004.02.16.20.32.39,0.0021619219688461346,0.001904585184823478,0.001965720982469847,0.0029121050832560183
2004.02.16.20.42.39,0.0017267933004541237,0.0017386102837052592,0.0008755798622979636,0.0035148200595732215
2004.02.16.20.52.39,0.0017257190292494747,0.0017782606572586553,0.0018172274036818206,0.0029724595927535526
2004.02.16.21.02.39,0.0020258801699301722,0.001228184969969237,0.0020906294252649054,0.002825479759753894
2004.02.16.21.12.39,0.001511743737487182,0.0015138434493871772,0.0003944528541432687,0.0032329703598808534
2004.02.16.21.22.39,0.0017675179452121687,0.001377508667415401,0.0006379706040334002,0.0032748181063528494
2004.02.16.21.32.39,0.0016867522828263098,0.0014759509741686606,0.0022248156648273843,0.0028274818106352856
2004.02.16.21.42.39,0.0018552663704282436,0.0009886224913325846,0.0012439572244738514,0.002775867962302847
2004.02.16.21.52.39,0.001559206992528932,0.0009373016260559598,0.001583719908198642,0.002598808535573026
2004.02.16.22.02.39,0.0016309390106938814,0.0011802822403437668,0.0019067337272327752,0.00209448703549978
2004.02.16.22.12.39,0.0014035353288734803,0.0016008594169637188,0.0011443429854973387,0.0029117144391816005
2004.02.16.22.22.39,0.002258997021338933,0.0020963914253625668,0.001085892865862591,0.0028223057766492503
2004.02.16.22.32.39,0.0016344548073636406,0.0005599394501684654,0.001167195663850774,0.0031675863079251914
2004.02.16.22.42.39,0.002171004443576347,0.001336491039601543,0.001492211533766297,0.002596562332145124
2004.02.16.22.52.39,0.0016718589774891352,0.0012719859368133211,0.001666487621465892,0.0028089262171004446
2004.02.16.23.02.39,0.0020876995947067727,0.0014715073978221593,0.0013236486156550612,0.0030945358660090824
2004.02.16.23.12.39,0.002148640070315933,0.0015036378729430147,0.0017343620293959667,0.003096049611797451
2004.02.16.23.22.39,0.002214317105327408,0.001657014502661263,0.0010207041359441376,0.0031888764099809565
2004.02.16.23.32.39,0.001667659553689145,0.0016843595878705015,0.000586552077738171,0.0025941208066800137
2004.02.16.23.42.39,0.002240685580350603,0.001167439816397285,0.0023219395478294835,0.0032336051565017825
2004.02.16.23.52.39,0.001486693686215147,0.0008584403535328872,0.0005899702133893255,0.003134039748034572
2004.02.17.00.02.39,0.0014687240587919332,0.0014389374481175838,0.0023529957517456905,0.003011572830704624
2004.02.17.00.12.39,0.00187704477757703,0.001419893549489721,0.001204062698373944,0.0028691342350700717
2004.02.17.00.22.39,0.002229063919136677,0.0021788173250647004,0.0021522535280042976,0.002287172225206309
2004.02.17.00.32.39,0.0016290346208310952,0.0020598173738952097,0.002093022120220714,0.002597441281312564
2004.02.17.00.42.39,0.0018682552859026322,0.0015271741784266806,0.0017999902338981396,0.0031960056643390786
2004.02.17.00.52.39,0.001663508960398457,0.0017306997411983007,0.0020256360173836617,0.003253332682259876
2004.02.17.01.02.39,0.0023541188534596416,0.001484056838712828,0.0018115142340934616,0.002754870843302896
2004.02.17.01.12.39,0.0018291420479515602,0.001713413740905318,0.001310659700180673,0.0027921773524097857
2004.02.17.01.22.39,0.0018899360320328142,0.0016930514185262955,0.0007727916402168074,0.0030110845256116022
2004.02.17.01.32.39,0.001653352214463597,0.0015547634161824306,0.000795693149079545,0.002944186727867572
2004.02.17.01.42.39,0.0013978709897944238,0.001367742565554959,0.0015271741784266813,0.0023580741247131204
2004.02.17.01.52.39,0.0018546315738073148,0.000961033253576835,0.002090922408320719,0.0031171443918160064
2004.02.17.02.02.39,0.001699497045754187,0.0012890766150690954,0.0004385468040431659,0.0029399873040675817
2004.02.17.02.12.39,0.0021929781727623417,0.0016326969090287612,0.0007943258948190828,0.0029361296938327066
2004.02.17.02.22.39,0.0016601884857659066,0.0015931441964939692,0.0014745837199081984,0.0030747595097416866
2004.02.17.02.32.39,0.00223267737682504,0.002409834464573466,0.002048879339811514,0.0034998290932174423
2004.02.17.02.42.39,0.0017669319791005424,0.0015668245519800774,0.002488402754040725,0.002413643244299038
2004.02.17.02.52.39,0.0022478636652180283,0.0014242882953269206,0.0020524439669905754,0.003156111138239172
2004.02.17.03.02.39,0.002380194345427023,0.001550661653401045,0.0018758240148444745,0.0033083646662434695
2004.02.17.03.12.39,0.002079935543727721,0.0019785145759070267,0.0019842765760046876,0.0032794081742272573
2004.02.17.03.22.39,0.0024084183798037014,0.0014488500415059328,0.0010410664583231602,0.0025047121441476635
2004.02.17.03.32.39,0.0019764636945163337,0.0016116509595195075,0.0025016358220616244,0.0032372674446994477
2004.02.17.03.42.39,0.001992626593095366,0.0010985399677718639,0.0019104448459397432,0.002693490893110015
2004.02.17.03.52.39,0.0016367986718101469,0.00017871966404609609,0.0015028565847941796,0.0026457834855217544
2004.02.17.04.02.39,0.0017302114361052786,0.001508032618780214,0.0008178133697934472,0.002811367742565555
2004.02.17.04.12.39,0.0028545339127887107,0.0016055471458567313,0.0018912056252746714,0.0031348698666927087
2004.02.17.04.22.39,0.0014497289906733725,0.0011993749694809317,0.0013709165486596024,0.0027119488256262514
2004.02.17.04.32.39,0.002106206357732311,0.002400751989843254,0.0013221348698666928,0.0028401289125445576
2004.02.17.04.42.39,0.001746423165193613,0.0020282240343766785,0.001844572488891059,0.002587821670980028
2004.02.17.04.52.39,0.0014077835831827726,0.00043283363445480725,0.0008566824551980078,0.0032460569363738463
2004.02.17.05.02.39,0.002162361443429855,0.0007229845207285513,0.0019706040334000687,0.002932272083597832
2004.02.17.05.12.39,0.002113970408711363,0.019131695883588068,0.0021148005273695005,0.0026859709946774747
2004.02.17.05.22.39,0.0025338639582010835,0.002359734362029396,0.002234532936178524,0.003474925533473315
2004.02.17.05.32.39,0.0016884613506518873,0.005482640753943064,0.0025990526881195367,0.003246838224522682
2004.02.17.05.42.39,0.0021210020020508815,0.002151521070364764,0.001741833097319205,0.0026440744176961764
2004.02.17.05.52.39,0.0018024317593632502,0.0012255969529762197,0.002380389667464232,0.003200400410176278
2004.02.17.06.02.39,0.0015634064163289217,0.0006509106889984862,0.0020503442550905806,0.0032932272083597836
2004.02.17.06.12.39,0.002088725035402119,0.002126910493676449,0.0017611211484935786,0.0032061624102739388
2004.02.17.06.22.39,0.0020189462376092584,0.014654475316177546,0.0016573563162263784,0.0032378534108110746
2004.02.17.06.32.39,0.0013632989892084575,0.007595781043996289,0.001666585282484496,0.00324923091947849
2004.02.17.06.42.39,0.001620733434249719,0.002191855071048391,0.0010121099663069487,0.002726793300454124
2004.02.17.06.52.39,0.0024053908882269645,0.0020735387470091314,0.002192782850725133,0.002969334440158211
2004.02.17.07.02.39,0.0021442453244787346,0.008310024903559745,0.0019269983885931935,0.0029448703549978025
2004.02.17.07.12.39,0.001702133893256507,0.001074222374139362,0.0011663655451926364,0.0025827921285219006
2004.02.17.07.22.39,0.0020773963572440065,0.0011384833243810735,0.0016221006885101812,0.002968406660481469
2004.02.17.07.32.39,0.0019145954392304314,0.0013601250061038139,0.0019232384393769225,0.003028077542848772
2004.02.17.07.42.39,0.0018258704038283118,0.0006963230626495435,0.0011076224425020755,0.0032071390204599834
2004.02.17.07.52.39,0.0024073441085990534,0.0010086430001464914,0.0026513501635822066,0.0029054641339909173
2004.02.17.08.02.39,0.0020280775428487725,0.0008448166414375701,0.0019808584403535326,0.003100200205088139
2004.02.17.08.12.39,0.001421602617315299,0.0008471116753747741,0.0014419161091850188,0.002913130523951365
2004.02.17.08.22.39,0.0020085453391278873,0.0012787245470970258,0.0024739489232872697,0.003273109038527272
2004.02.17.08.32.39,0.001853264319546853,0.0011284730699741199,0.0015822549929195762,0.0026984227745495385
2004.02.17.08.42.39,0.0024748278724547102,0.0012643195468528734,0.0007746471995702916,0.0030712437130719274
2004.02.17.08.52.39,0.002376727379266566,0.003158162019629864,0.0016397285023682796,0.0027334342497192243
2004.02.17.09.02.39,0.0019052688119537088,0.028679427706430973,0.0016490062991356999,0.0030265149665511014
2004.02.17.09.12.39,0.0023902045998339763,0.0009433077787001319,0.0014073929391083546,0.003062063577323112
2004.02.17.09.22.39,0.0017632696909028764,0.0009262659309536598,0.0015370379413057278,0.0026775721470774943
2004.02.17.09.32.39,0.001667024757068216,0.0017131695883588068,0.001282582157331901,0.002484300991259339
2004.02.17.09.42.39,0.002151814053420577,0.0009866692709604961,0.000946286439767567,0.002817764539284145
2004.02.17.09.52.39,0.002342741344792226,0.0020047853899116167,0.0018917427608769956,0.0031031788661555738
2004.02.17.10.02.39,0.001941110405781532,0.0015859661116265442,0.0022286244445529567,0.0032222764783436694
2004.02.17.10.12.39,0.0017514038771424389,0.001268323648615655,0.0011783778504809808,0.0027439328092192
2004.02.17.10.22.39,0.0020324234581766683,0.0016133600273450848,0.002492602177840715,0.002925533473314127
2004.02.17.10.32.39,0.002774696030079594,0.0007132672493774111,0.0011934176473460617,0.0029183553884467015
2004.02.17.10.42.39,0.0021621661213926465,0.0009788075589628401,0.0011518140534205773,0.003046047170271986
2004.02.17.10.52.39,0.0021307681039113243,0.0012285756140436544,0.0020118658137604373,0.003186386054006543
2004.02.17.11.02.39,0.0021126031544509006,0.0015448019922847795,0.0011941989354948973,0.003250744665266859
2004.02.17.11.12.39,0.0022931295473411785,0.0018516040822305782,0.0024300014649152792,0.002967527711314029
2004.02.17.11.22.39,0.0025996386542311645,0.0017244006054983154,0.0014424044142780407,0.0024191122613408857
2004.02.17.11.32.39,0.002130572781874115,0.0013431808193759462,0.0007669808096098442,0.003059915034913814
2004.02.17.11.42.39,0.0015794716538893498,0.001503393720396504,0.002791298403242346,0.0029479955075931443
2004.02.17.11.52.39,0.002321109429171346,0.0015532985009033646,0.0018598076077933495,0.003072464475804483
2004.02.17.12.02.39,0.0019312954734117878,0.001982469847160506,0.001835587675179452,0.0029204551003466964
2004.02.17.12.12.39,0.0020784706284486545,0.0008137604375213633,0.002300942428829533,0.00303598808535573
2004.02.17.12.22.39,0.002253332682259875,0.001217637579959959,0.0021226622393671567,0.0031035206797206897
2004.02.17.12.32.39,0.0018703061672933248,0.001512964500219737,0.0020230480003906445,0.0028978954050490747
2004.02.17.12.42.39,0.0017154157917867085,0.0018151276917818255,0.002568826602861468,0.0030595243908393965
2004.02.17.12.52.39,0.0028314859123980663,0.0015275648225010988,0.0018432052346305972,0.003620489281703208
2004.02.17.13.02.39,0.002074515357195175,0.002699399384735583,0.0011335026124322475,0.0029649396943210115
2004.02.17.13.12.39,0.0019580057620000976,0.00035719517554568073,0.0019229454563211095,0.0029273402021583084
2004.02.17.13.22.39,0.0016304507056008595,0.0011044484593974316,0.0014260950241711025,0.0035399189413545585
2004.02.17.13.32.39,0.0020931197812393185,0.0014624249230919479,0.003065921187557986,0.003123150544460179
2004.02.17.13.42.39,0.0014603252111919528,0.0016739586893891303,0.002166609697739147,0.003087894916743982
2004.02.17.13.52.39,0.0018110259290004395,0.001278431564041213,0.001686263977733288,0.0030318374920650427
2004.02.17.14.02.39,0.0020436544753161773,0.0013983104643781432,0.0027950583524586157,0.002752868792421505
2004.02.17.14.12.39,0.0016613115874798577,0.0019700180672884413,0.0016262512818008689,0.002839591776942234
2004.02.17.14.22.39,0.0016972508423262855,0.0015565701450266129,0.0018614190146003225,0.0027014014356169735
2004.02.17.14.32.39,0.0021345768836368967,0.0009421358464768788,0.001038429610820841,0.003411690023926949
2004.02.17.14.42.39,0.0016926119439425753,0.0011134332731090385,0.0016734703842961082,0.0029295864055862105
2004.02.17.14.52.39,0.0017966697592655893,0.001127691781825284,0.002751550368670345,0.002885980760779335
2004.02.17.15.02.39,0.001988475999804678,0.0010341813565115485,0.0020329117632696906,0.003075540797890522
2004.02.17.15.12.39,0.0021782801894623762,0.0005632110942917134,0.0015886517896381658,0.003189901850676302
2004.02.17.15.22.39,0.0013903510913618829,0.0017436398261633868,0.0021362371209531716,0.0032395136481273507
2004.02.17.15.32.39,0.002035255627716197,0.0034198447189804186,0.0013439621075247814,0.0028584891840421896
2004.02.17.15.42.39,0.0017604863518726498,0.0005466087211289615,0.0015467063821475657,0.0033059231407783583
2004.02.17.15.52.39,0.0017579959958982374,0.002332047463255042,0.002388104887933981,0.0030011719322232525
2004.02.17.16.02.39,0.0025298598564383024,0.0009819815420674836,0.001346159480443381,0.0031815030030763218
2004.02.17.16.12.39,0.0013278480394550514,0.0011645099858391523,0.0016034962644660385,0.0027200058596611163
2004.02.17.16.22.39,0.0018794374725328387,0.001860637726451487,0.0021804775623809757,0.0027725963181795986
2004.02.17.16.32.39,0.0018381268616631669,0.0016539381805752236,0.0019106889984862544,0.0030134772205674108
2004.02.17.16.42.39,0.0017595097416866058,0.001622003027491577,0.001470286635089604,0.003148737731334538
2004.02.17.16.52.39,0.001773817080912154,0.0015351823819522437,0.0017146345036378732,0.002615362078226476
2004.02.17.17.02.39,0.002109429171346258,0.0016096977391474195,0.0025436788905708286,0.002736022266712242
2004.02.17.17.12.39,0.0019506323550954638,0.0006168758240148447,0.0021293031886322573,0.002781336979344695
2004.02.17.17.22.39,0.0018573660823282387,0.0017313345378192296,0.002001074271204649,0.0029751941012744762
2004.02.17.17.32.39,0.0020007812881488356,0.001763709165486596,0.00227042336051565,0.002638117095561307
2004.02.17.17.42.39,0.0013823428878363203,0.0024113482103618345,0.002618731383368329,0.0026275208750427266
2004.02.17.17.52.39,0.0022655891400947315,0.0015248303139801746,0.001878607353874701,0.0032894184286342107
2004.02.17.18.02.39,0.00167859758777284,0.0020015137457883685,0.0011679769519996092,0.002948630304214073
2004.02.17.18.12.39,0.0016221983495287857,0.001506421211973241,0.0015282484496313298,0.0028610772010352068
2004.02.17.18.22.39,0.0021698813418623954,0.0014720933639337857,0.0014460178719664046,0.0026232237902241323
2004.02.17.18.32.39,0.001447433956736169,0.0015256116021290103,0.0016611162654426484,0.0032693490893110017
2004.02.17.18.42.39,0.0013849797353386395,0.0017559939450168464,0.0015886029591288637,0.0033064602763806824
2004.02.17.18.52.39,0.0017494506567703504,0.0021912202744274628,0.0017111675374774163,0.0026572098246984716
2004.02.17.19.02.39,0.0012214463596855317,0.0017506714195029052,0.0017814346403632986,0.0029740221690512233
2004.02.17.19.12.39,0.0014215049562966943,0.0016997900288100002,0.0017415401142633915,0.0030220713902046
2004.02.17.19.22.39,0.0021701743249182086,0.002417696176571122,0.0018836368963328284,0.002722593876654134
2004.02.17.19.32.39,0.001981151423409346,0.0012010840373065093,0.0011504956296694174,0.0031271546462229597
2004.02.17.19.42.39,0.0015855754675521267,0.0014215049562966943,0.0019066848967234727,0.0028303628106841157
2004.02.17.19.52.39,0.0015255139411104056,0.0012004004101762785,0.0012536744958249915,0.0025355730260266615
2004.02.17.20.02.39,0.0016146296205869427,0.0015817666878265545,0.0018152741833097317,0.0025639435519312468
2004.02.17.20.12.39,0.0022509399873040675,0.0013012354118853457,0.0013943063626153619,0.0030925338151276916
2004.02.17.20.22.39,0.001251086478831974,0.0012321890717320182,0.002295229259241174,0.0031547438839787095
2004.02.17.20.32.39,0.001980028321695395,0.0017138532154890378,0.002270130377459837,0.002736119927730846
2004.02.17.20.42.39,0.0018988231847258165,0.0019594218467698624,0.0014784901606523758,0.0033131012256457835
2004.02.17.20.52.39,0.0016433419600566435,0.0012093363933785828,0.001108452561160213,0.0022258411055227304
2004.02.17.21.02.39,0.0013207187850969287,0.0013529469212363882,0.00133531910737829,0.002809512183212071
2004.02.17.21.12.39,0.0019114702866350893,0.0014709214317105326,0.0013986034474339566,0.0028221104546120417
2004.02.17.21.22.39,0.001835343522632941,0.0012468382245226818,0.0015215586698569265,0.0032539186483715025
2004.02.17.21.32.39,0.0020521021534254604,0.0010484886957370966,0.0012825821573319012,0.0029862786268860784
2004.02.17.21.42.39,0.0015638458909126424,0.0019611797451047413,0.0010864300014649154,0.0029218711851164607
2004.02.17.21.52.39,0.0019233361003955273,0.0018072171492748673,0.0006924166219053667,0.0031702231554275114
2004.02.17.22.02.39,0.0019637189315884567,0.0013122711069876456,0.0014996337711802336,0.003662044045119391
2004.02.17.22.12.39,0.0019387665413350263,0.001252356072073832,0.0018686947604863518,0.0033411787684945555
2004.02.17.22.22.39,0.0016838224522681773,0.0014303921089896966,0.0017624395722447383,0.0029767078470628447
2004.02.17.22.32.39,0.00141037160017579,0.0019853020167000346,0.002237267444699448,0.0027703501147516973
2004.02.17.22.42.39,0.0017188339274378634,0.0015644318570242686,0.0015380145514917718,0.00280462913228185
2004.02.17.22.52.39,0.0017365594023145664,0.0016660969773914741,0.0013382489379364228,0.003312124615459739
2004.02.17.23.02.39,0.0019591776942233506,0.0014317105327408565,0.0020763220860393573,0.0028363201328189852
2004.02.17.23.12.39,0.001819473607109722,0.0021001513745788373,0.0020063967967185897,0.0024392792616826993
2004.02.17.23.22.39,0.0015565213145173101,0.001357439328092192,0.0009510718296791837,0.0030229015088627377
2004.02.17.23.32.39,0.0017333365887006204,0.0018372479124957276,0.0018340739293910833,0.0029395478294838616
2004.02.17.23.42.39,0.0020654328824649642,0.0008386639972654916,0.0016474437228380296,0.003207871478099516
2004.02.17.23.52.39,0.0018590751501538162,0.002414326871429269,0.0018079496069144003,0.00278719664046096
2004.02.18.00.02.39,0.001685092045510035,0.0017990624542213974,0.0012998681576248839,0.003302895649201622
2004.02.18.00.12.39,0.002316861174862054,0.0010689975096440257,0.0012596318179598617,0.0022859514624737538
2004.02.18.00.22.39,0.0012576785975877728,0.001401191464426974,0.0012371209531715417,0.002481908296303531
2004.02.18.00.32.39,0.0021053762390741736,0.0014824454319058546,0.0012105083256018364,0.0029374969480931686
2004.02.18.00.42.39,0.002088676204892817,0.0016066702475706818,0.001715073978221593,0.003120660188485766
2004.02.18.00.52.39,0.0015472923482591926,0.0009589335416768394,0.0016652668587333367,0.0031565017823135893
2004.02.18.01.02.39,0.002323599785145759,0.001719468724058792,0.001017920796913912,0.003027345085209239
2004.02.18.01.12.39,0.0025989061965916308,0.0008481371160701206,0.001289271937106304,0.00330177254748767
2004.02.18.01.22.39,0.0022489867669319794,0.0014427462278431566,0.0008795839640607453,0.0029703598808535573
2004.02.18.01.32.39,0.0018568777772352166,0.001047707407588261,0.00042487426143854665,0.0031745202402461057
